dataset,model,true_class_index,pred_class_index,true_class_name,pred_class_name,count,row_normalized
AS25_clean,aafnet,20,24,Palladian architecture,Russian Revival architecture,1,0.01020408163265306
AS25_clean,aafnet,20,25,Palladian architecture,Tudor Revival architecture,0,0.0
AS25_clean,aafnet,21,1,Postmodern architecture,Achaemenid architecture,0,0.0
AS25_clean,aafnet,21,2,Postmodern architecture,American Foursquare architecture,0,0.0
AS25_clean,aafnet,21,3,Postmodern architecture,American craftsman style,0,0.0
AS25_clean,aafnet,21,4,Postmodern architecture,Ancient Egyptian architecture,0,0.0
AS25_clean,aafnet,21,5,Postmodern architecture,Art Deco architecture,5,0.054945054945054944
AS25_clean,aafnet,21,6,Postmodern architecture,Art Nouveau architecture,2,0.02197802197802198
AS25_clean,aafnet,21,7,Postmodern architecture,Baroque architecture,0,0.0
AS25_clean,aafnet,21,8,Postmodern architecture,Bauhaus architecture,6,0.06593406593406594
AS25_clean,aafnet,21,9,Postmodern architecture,Beaux-Arts architecture,0,0.0
AS25_clean,aafnet,21,10,Postmodern architecture,Byzantine architecture,1,0.01098901098901099
AS25_clean,aafnet,21,11,Postmodern architecture,Chicago school architecture,4,0.04395604395604396
AS25_clean,aafnet,21,12,Postmodern architecture,Colonial architecture,0,0.0
AS25_clean,aafnet,21,13,Postmodern architecture,Deconstructivism,4,0.04395604395604396
AS25_clean,aafnet,21,14,Postmodern architecture,Edwardian architecture,0,0.0
AS25_clean,aafnet,21,15,Postmodern architecture,Georgian architecture,0,0.0
AS25_clean,aafnet,21,16,Postmodern architecture,Gothic architecture,0,0.0
AS25_clean,aafnet,21,17,Postmodern architecture,Greek Revival architecture,1,0.01098901098901099
AS25_clean,aafnet,21,18,Postmodern architecture,International style,17,0.18681318681318682
AS25_clean,aafnet,21,19,Postmodern architecture,Novelty architecture,1,0.01098901098901099
AS25_clean,aafnet,21,20,Postmodern architecture,Palladian architecture,0,0.0
AS25_clean,aafnet,21,21,Postmodern architecture,Postmodern architecture,50,0.5494505494505495
AS25_clean,aafnet,21,22,Postmodern architecture,Queen Anne architecture,0,0.0
AS25_clean,aafnet,21,23,Postmodern architecture,Romanesque architecture,0,0.0
AS25_clean,aafnet,21,24,Postmodern architecture,Russian Revival architecture,0,0.0
AS25_clean,aafnet,21,25,Postmodern architecture,Tudor Revival architecture,0,0.0
AS25_clean,aafnet,22,1,Queen Anne architecture,Achaemenid architecture,0,0.0
AS25_clean,aafnet,22,2,Queen Anne architecture,American Foursquare architecture,6,0.027906976744186046
AS25_clean,aafnet,22,3,Queen Anne architecture,American craftsman style,18,0.08372093023255814
AS25_clean,aafnet,22,4,Queen Anne architecture,Ancient Egyptian architecture,0,0.0
AS25_clean,aafnet,22,5,Queen Anne architecture,Art Deco architecture,1,0.004651162790697674
AS25_clean,aafnet,22,6,Queen Anne architecture,Art Nouveau architecture,1,0.004651162790697674
AS25_clean,aafnet,22,7,Queen Anne architecture,Baroque architecture,0,0.0
AS25_clean,aafnet,22,8,Queen Anne architecture,Bauhaus architecture,0,0.0
AS25_clean,aafnet,22,9,Queen Anne architecture,Beaux-Arts architecture,0,0.0
AS25_clean,aafnet,22,10,Queen Anne architecture,Byzantine architecture,0,0.0
AS25_clean,aafnet,22,11,Queen Anne architecture,Chicago school architecture,0,0.0
AS25_clean,aafnet,22,12,Queen Anne architecture,Colonial architecture,2,0.009302325581395349
AS25_clean,aafnet,22,13,Queen Anne architecture,Deconstructivism,0,0.0
AS25_clean,aafnet,22,14,Queen Anne architecture,Edwardian architecture,15,0.06976744186046512
AS25_clean,aafnet,22,15,Queen Anne architecture,Georgian architecture,1,0.004651162790697674
AS25_clean,aafnet,22,16,Queen Anne architecture,Gothic architecture,0,0.0
AS25_clean,aafnet,22,17,Queen Anne architecture,Greek Revival architecture,6,0.027906976744186046
AS25_clean,aafnet,22,18,Queen Anne architecture,International style,0,0.0
AS25_clean,aafnet,22,19,Queen Anne architecture,Novelty architecture,0,0.0
AS25_clean,aafnet,22,20,Queen Anne architecture,Palladian architecture,1,0.004651162790697674
AS25_clean,aafnet,22,21,Queen Anne architecture,Postmodern architecture,0,0.0
AS25_clean,aafnet,22,22,Queen Anne architecture,Queen Anne architecture,144,0.6697674418604651
AS25_clean,aafnet,22,23,Queen Anne architecture,Romanesque architecture,3,0.013953488372093023
AS25_clean,aafnet,22,24,Queen Anne architecture,Russian Revival architecture,3,0.013953488372093023
AS25_clean,aafnet,22,25,Queen Anne architecture,Tudor Revival architecture,14,0.06511627906976744
AS25_clean,aafnet,23,1,Romanesque architecture,Achaemenid architecture,1,0.011235955056179775
AS25_clean,aafnet,23,2,Romanesque architecture,American Foursquare architecture,0,0.0
AS25_clean,aafnet,23,3,Romanesque architecture,American craftsman style,0,0.0
AS25_clean,aafnet,23,4,Romanesque architecture,Ancient Egyptian architecture,0,0.0
AS25_clean,aafnet,23,5,Romanesque architecture,Art Deco architecture,0,0.0
AS25_clean,aafnet,23,6,Romanesque architecture,Art Nouveau architecture,1,0.011235955056179775
AS25_clean,aafnet,23,7,Romanesque architecture,Baroque architecture,2,0.02247191011235955
AS25_clean,aafnet,23,8,Romanesque architecture,Bauhaus architecture,0,0.0
AS25_clean,aafnet,23,9,Romanesque architecture,Beaux-Arts architecture,2,0.02247191011235955
AS25_clean,aafnet,23,10,Romanesque architecture,Byzantine architecture,4,0.0449438202247191
AS25_clean,aafnet,23,11,Romanesque architecture,Chicago school architecture,0,0.0
AS25_clean,aafnet,23,12,Romanesque architecture,Colonial architecture,0,0.0
AS25_clean,aafnet,23,13,Romanesque architecture,Deconstructivism,0,0.0
AS25_clean,aafnet,23,14,Romanesque architecture,Edwardian architecture,0,0.0
AS25_clean,aafnet,23,15,Romanesque architecture,Georgian architecture,1,0.011235955056179775
AS25_clean,aafnet,23,16,Romanesque architecture,Gothic architecture,9,0.10112359550561797
AS25_clean,aafnet,23,17,Romanesque architecture,Greek Revival architecture,0,0.0
AS25_clean,aafnet,23,18,Romanesque architecture,International style,0,0.0
AS25_clean,aafnet,23,19,Romanesque architecture,Novelty architecture,0,0.0
AS25_clean,aafnet,23,20,Romanesque architecture,Palladian architecture,0,0.0
AS25_clean,aafnet,23,21,Romanesque architecture,Postmodern architecture,0,0.0
AS25_clean,aafnet,23,22,Romanesque architecture,Queen Anne architecture,0,0.0
AS25_clean,aafnet,23,23,Romanesque architecture,Romanesque architecture,66,0.7415730337078652
AS25_clean,aafnet,23,24,Romanesque architecture,Russian Revival architecture,2,0.02247191011235955
AS25_clean,aafnet,23,25,Romanesque architecture,Tudor Revival architecture,1,0.011235955056179775
AS25_clean,aafnet,24,1,Russian Revival architecture,Achaemenid architecture,0,0.0
AS25_clean,aafnet,24,2,Russian Revival architecture,American Foursquare architecture,0,0.0
AS25_clean,aafnet,24,3,Russian Revival architecture,American craftsman style,0,0.0
AS25_clean,aafnet,24,4,Russian Revival architecture,Ancient Egyptian architecture,0,0.0
AS25_clean,aafnet,24,5,Russian Revival architecture,Art Deco architecture,0,0.0
AS25_clean,aafnet,24,6,Russian Revival architecture,Art Nouveau architecture,0,0.0
AS25_clean,aafnet,24,7,Russian Revival architecture,Baroque architecture,2,0.019801980198019802
AS25_clean,aafnet,24,8,Russian Revival architecture,Bauhaus architecture,0,0.0
AS25_clean,aafnet,24,9,Russian Revival architecture,Beaux-Arts architecture,0,0.0
AS25_clean,aafnet,24,10,Russian Revival architecture,Byzantine architecture,6,0.0594059405940594
AS25_clean,aafnet,24,11,Russian Revival architecture,Chicago school architecture,0,0.0
AS25_clean,aafnet,24,12,Russian Revival architecture,Colonial architecture,1,0.009900990099009901
AS25_clean,aafnet,24,13,Russian Revival architecture,Deconstructivism,0,0.0
AS25_clean,aafnet,24,14,Russian Revival architecture,Edwardian architecture,2,0.019801980198019802
AS25_clean,aafnet,24,15,Russian Revival architecture,Georgian architecture,0,0.0
AS25_clean,aafnet,24,16,Russian Revival architecture,Gothic architecture,0,0.0
AS25_clean,aafnet,24,17,Russian Revival architecture,Greek Revival architecture,0,0.0
AS25_clean,aafnet,24,18,Russian Revival architecture,International style,0,0.0
AS25_clean,aafnet,24,19,Russian Revival architecture,Novelty architecture,0,0.0
AS25_clean,aafnet,24,20,Russian Revival architecture,Palladian architecture,0,0.0
AS25_clean,aafnet,24,21,Russian Revival architecture,Postmodern architecture,0,0.0
AS25_clean,aafnet,24,22,Russian Revival architecture,Queen Anne architecture,1,0.009900990099009901
AS25_clean,aafnet,24,23,Russian Revival architecture,Romanesque architecture,4,0.039603960396039604
AS25_clean,aafnet,24,24,Russian Revival architecture,Russian Revival architecture,83,0.8217821782178217
AS25_clean,aafnet,24,25,Russian Revival architecture,Tudor Revival architecture,2,0.019801980198019802
AS25_clean,aafnet,25,1,Tudor Revival architecture,Achaemenid architecture,0,0.0
AS25_clean,aafnet,25,2,Tudor Revival architecture,American Foursquare architecture,1,0.007751937984496124
AS25_clean,aafnet,25,3,Tudor Revival architecture,American craftsman style,8,0.06201550387596899
AS25_clean,aafnet,25,4,Tudor Revival architecture,Ancient Egyptian architecture,0,0.0
AS25_clean,aafnet,25,5,Tudor Revival architecture,Art Deco architecture,0,0.0
AS25_clean,aafnet,25,6,Tudor Revival architecture,Art Nouveau architecture,0,0.0
AS25_clean,aafnet,25,7,Tudor Revival architecture,Baroque architecture,0,0.0
AS25_clean,aafnet,25,8,Tudor Revival architecture,Bauhaus architecture,0,0.0
AS25_clean,aafnet,25,9,Tudor Revival architecture,Beaux-Arts architecture,1,0.007751937984496124
AS25_clean,aafnet,25,10,Tudor Revival architecture,Byzantine architecture,0,0.0
AS25_clean,aafnet,25,11,Tudor Revival architecture,Chicago school architecture,0,0.0
AS25_clean,aafnet,25,12,Tudor Revival architecture,Colonial architecture,2,0.015503875968992248
AS25_clean,aafnet,25,13,Tudor Revival architecture,Deconstructivism,0,0.0
AS25_clean,aafnet,25,14,Tudor Revival architecture,Edwardian architecture,18,0.13953488372093023
AS25_clean,aafnet,25,15,Tudor Revival architecture,Georgian architecture,1,0.007751937984496124
AS25_clean,aafnet,25,16,Tudor Revival architecture,Gothic architecture,0,0.0
AS25_clean,aafnet,25,17,Tudor Revival architecture,Greek Revival architecture,0,0.0
AS25_clean,aafnet,25,18,Tudor Revival architecture,International style,0,0.0
AS25_clean,aafnet,25,19,Tudor Revival architecture,Novelty architecture,0,0.0
AS25_clean,aafnet,25,20,Tudor Revival architecture,Palladian architecture,0,0.0
AS25_clean,aafnet,25,21,Tudor Revival architecture,Postmodern architecture,1,0.007751937984496124
AS25_clean,aafnet,25,22,Tudor Revival architecture,Queen Anne architecture,2,0.015503875968992248
AS25_clean,aafnet,25,23,Tudor Revival architecture,Romanesque architecture,2,0.015503875968992248
AS25_clean,aafnet,25,24,Tudor Revival architecture,Russian Revival architecture,0,0.0
AS25_clean,aafnet,25,25,Tudor Revival architecture,Tudor Revival architecture,93,0.7209302325581395
