dataset,role,task,seed,fold,condition,stage,metric,value,temperature,result_path
AS25_clean,baseline,as25_baseline,1337,2,noise_0_05,post,brier,1.0793308479248938,1.1938666105270386,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed1337_fold2/results.json
AS25_clean,baseline,as25_baseline,1337,2,noise_0_10,pre,accuracy,0.03429355281207133,1.1938666105270386,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed1337_fold2/results.json
AS25_clean,baseline,as25_baseline,1337,2,noise_0_10,pre,ece,0.9310735981446399,1.1938666105270386,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed1337_fold2/results.json
AS25_clean,baseline,as25_baseline,1337,2,noise_0_10,pre,nll,24.62502670288086,1.1938666105270386,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed1337_fold2/results.json
AS25_clean,baseline,as25_baseline,1337,2,noise_0_10,pre,brier,1.878199422151098,1.1938666105270386,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed1337_fold2/results.json
AS25_clean,baseline,as25_baseline,1337,2,noise_0_10,post,accuracy,0.03429355281207133,1.1938666105270386,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed1337_fold2/results.json
AS25_clean,baseline,as25_baseline,1337,2,noise_0_10,post,ece,0.9235141039691835,1.1938666105270386,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed1337_fold2/results.json
AS25_clean,baseline,as25_baseline,1337,2,noise_0_10,post,nll,24.13774299621582,1.1938666105270386,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed1337_fold2/results.json
AS25_clean,baseline,as25_baseline,1337,2,noise_0_10,post,brier,1.8666600304101812,1.1938666105270386,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed1337_fold2/results.json
AS25_clean,baseline,as25_baseline,1337,3,clean,pre,accuracy,0.6646090534979424,1.268383502960205,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed1337_fold3/results.json
AS25_clean,baseline,as25_baseline,1337,3,clean,pre,ece,0.1821016275997188,1.268383502960205,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed1337_fold3/results.json
AS25_clean,baseline,as25_baseline,1337,3,clean,pre,nll,1.4351985454559326,1.268383502960205,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed1337_fold3/results.json
AS25_clean,baseline,as25_baseline,1337,3,clean,pre,brier,0.5185669114811277,1.268383502960205,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed1337_fold3/results.json
AS25_clean,baseline,as25_baseline,1337,3,clean,post,accuracy,0.6646090534979424,1.268383502960205,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed1337_fold3/results.json
AS25_clean,baseline,as25_baseline,1337,3,clean,post,ece,0.13096070985101543,1.268383502960205,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed1337_fold3/results.json
AS25_clean,baseline,as25_baseline,1337,3,clean,post,nll,1.2536882162094116,1.268383502960205,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed1337_fold3/results.json
AS25_clean,baseline,as25_baseline,1337,3,clean,post,brier,0.4936117008772969,1.268383502960205,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed1337_fold3/results.json
AS25_clean,baseline,as25_baseline,1337,3,noise_0_05,pre,accuracy,0.05384087791495199,1.268383502960205,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed1337_fold3/results.json
AS25_clean,baseline,as25_baseline,1337,3,noise_0_05,pre,ece,0.31992188693932544,1.268383502960205,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed1337_fold3/results.json
AS25_clean,baseline,as25_baseline,1337,3,noise_0_05,pre,nll,4.882080554962158,1.268383502960205,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed1337_fold3/results.json
AS25_clean,baseline,as25_baseline,1337,3,noise_0_05,pre,brier,1.132291814607904,1.268383502960205,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed1337_fold3/results.json
AS25_clean,baseline,as25_baseline,1337,3,noise_0_05,post,accuracy,0.05384087791495199,1.268383502960205,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed1337_fold3/results.json
AS25_clean,baseline,as25_baseline,1337,3,noise_0_05,post,ece,0.24249243180795133,1.268383502960205,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed1337_fold3/results.json
AS25_clean,baseline,as25_baseline,1337,3,noise_0_05,post,nll,4.299500465393066,1.268383502960205,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed1337_fold3/results.json
AS25_clean,baseline,as25_baseline,1337,3,noise_0_05,post,brier,1.0719590909329813,1.268383502960205,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed1337_fold3/results.json
AS25_clean,baseline,as25_baseline,1337,3,noise_0_10,pre,accuracy,0.03292181069958848,1.268383502960205,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed1337_fold3/results.json
AS25_clean,baseline,as25_baseline,1337,3,noise_0_10,pre,ece,0.9144877116151144,1.268383502960205,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed1337_fold3/results.json
AS25_clean,baseline,as25_baseline,1337,3,noise_0_10,pre,nll,25.693923950195312,1.268383502960205,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed1337_fold3/results.json
AS25_clean,baseline,as25_baseline,1337,3,noise_0_10,pre,brier,1.8601049701071486,1.268383502960205,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed1337_fold3/results.json
AS25_clean,baseline,as25_baseline,1337,3,noise_0_10,post,accuracy,0.03292181069958848,1.268383502960205,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed1337_fold3/results.json
AS25_clean,baseline,as25_baseline,1337,3,noise_0_10,post,ece,0.9008540419864228,1.268383502960205,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed1337_fold3/results.json
AS25_clean,baseline,as25_baseline,1337,3,noise_0_10,post,nll,25.43749237060547,1.268383502960205,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed1337_fold3/results.json
AS25_clean,baseline,as25_baseline,1337,3,noise_0_10,post,brier,1.8404983010592542,1.268383502960205,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed1337_fold3/results.json
AS25_clean,baseline,as25_baseline,1337,4,clean,pre,accuracy,0.6803840877914952,1.3195602893829346,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed1337_fold4/results.json
AS25_clean,baseline,as25_baseline,1337,4,clean,pre,ece,0.1774150003897555,1.3195602893829346,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed1337_fold4/results.json
AS25_clean,baseline,as25_baseline,1337,4,clean,pre,nll,1.4161100387573242,1.3195602893829346,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed1337_fold4/results.json
AS25_clean,baseline,as25_baseline,1337,4,clean,pre,brier,0.4988495304485466,1.3195602893829346,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed1337_fold4/results.json
AS25_clean,baseline,as25_baseline,1337,4,clean,post,accuracy,0.6803840877914952,1.3195602893829346,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed1337_fold4/results.json
AS25_clean,baseline,as25_baseline,1337,4,clean,post,ece,0.12056987952895776,1.3195602893829346,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed1337_fold4/results.json
AS25_clean,baseline,as25_baseline,1337,4,clean,post,nll,1.205202341079712,1.3195602893829346,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed1337_fold4/results.json
AS25_clean,baseline,as25_baseline,1337,4,clean,post,brier,0.4720769827073037,1.3195602893829346,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed1337_fold4/results.json
AS25_clean,baseline,as25_baseline,1337,4,noise_0_05,pre,accuracy,0.029835390946502057,1.3195602893829346,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed1337_fold4/results.json
AS25_clean,baseline,as25_baseline,1337,4,noise_0_05,pre,ece,0.44471316301201275,1.3195602893829346,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed1337_fold4/results.json
AS25_clean,baseline,as25_baseline,1337,4,noise_0_05,pre,nll,5.627093315124512,1.3195602893829346,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed1337_fold4/results.json
AS25_clean,baseline,as25_baseline,1337,4,noise_0_05,pre,brier,1.2493703068158566,1.3195602893829346,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed1337_fold4/results.json
AS25_clean,baseline,as25_baseline,1337,4,noise_0_05,post,accuracy,0.029835390946502057,1.3195602893829346,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed1337_fold4/results.json
AS25_clean,baseline,as25_baseline,1337,4,noise_0_05,post,ece,0.34051685547264515,1.3195602893829346,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed1337_fold4/results.json
AS25_clean,baseline,as25_baseline,1337,4,noise_0_05,post,nll,4.72236967086792,1.3195602893829346,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed1337_fold4/results.json
AS25_clean,baseline,as25_baseline,1337,4,noise_0_05,post,brier,1.149965669463076,1.3195602893829346,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed1337_fold4/results.json
AS25_clean,baseline,as25_baseline,1337,4,noise_0_10,pre,accuracy,0.03223593964334705,1.3195602893829346,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed1337_fold4/results.json
AS25_clean,baseline,as25_baseline,1337,4,noise_0_10,pre,ece,0.960354209355039,1.3195602893829346,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed1337_fold4/results.json
AS25_clean,baseline,as25_baseline,1337,4,noise_0_10,pre,nll,26.460844039916992,1.3195602893829346,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed1337_fold4/results.json
AS25_clean,baseline,as25_baseline,1337,4,noise_0_10,pre,brier,1.9246692885926324,1.3195602893829346,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed1337_fold4/results.json
AS25_clean,baseline,as25_baseline,1337,4,noise_0_10,post,accuracy,0.03223593964334705,1.3195602893829346,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed1337_fold4/results.json
AS25_clean,baseline,as25_baseline,1337,4,noise_0_10,post,ece,0.9579889626435129,1.3195602893829346,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed1337_fold4/results.json
AS25_clean,baseline,as25_baseline,1337,4,noise_0_10,post,nll,26.318695068359375,1.3195602893829346,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed1337_fold4/results.json
AS25_clean,baseline,as25_baseline,1337,4,noise_0_10,post,brier,1.9213274126441673,1.3195602893829346,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed1337_fold4/results.json
AS25_clean,baseline,as25_baseline,2024,0,clean,pre,accuracy,0.6721536351165981,1.2007684707641602,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed2024_fold0/results.json
AS25_clean,baseline,as25_baseline,2024,0,clean,pre,ece,0.18008806290225077,1.2007684707641602,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed2024_fold0/results.json
AS25_clean,baseline,as25_baseline,2024,0,clean,pre,nll,1.4143717288970947,1.2007684707641602,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed2024_fold0/results.json
AS25_clean,baseline,as25_baseline,2024,0,clean,pre,brier,0.5040196193591404,1.2007684707641602,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed2024_fold0/results.json
AS25_clean,baseline,as25_baseline,2024,0,clean,post,accuracy,0.6721536351165981,1.2007684707641602,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed2024_fold0/results.json
AS25_clean,baseline,as25_baseline,2024,0,clean,post,ece,0.14286174283290107,1.2007684707641602,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed2024_fold0/results.json
AS25_clean,baseline,as25_baseline,2024,0,clean,post,nll,1.2669765949249268,1.2007684707641602,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed2024_fold0/results.json
AS25_clean,baseline,as25_baseline,2024,0,clean,post,brier,0.48482193210986696,1.2007684707641602,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed2024_fold0/results.json
AS25_clean,baseline,as25_baseline,2024,0,noise_0_05,pre,accuracy,0.036694101508916326,1.2007684707641602,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed2024_fold0/results.json
AS25_clean,baseline,as25_baseline,2024,0,noise_0_05,pre,ece,0.45700790031221594,1.2007684707641602,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed2024_fold0/results.json
AS25_clean,baseline,as25_baseline,2024,0,noise_0_05,pre,nll,5.133286952972412,1.2007684707641602,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed2024_fold0/results.json
AS25_clean,baseline,as25_baseline,2024,0,noise_0_05,pre,brier,1.252869625197139,1.2007684707641602,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed2024_fold0/results.json
AS25_clean,baseline,as25_baseline,2024,0,noise_0_05,post,accuracy,0.036694101508916326,1.2007684707641602,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed2024_fold0/results.json
AS25_clean,baseline,as25_baseline,2024,0,noise_0_05,post,ece,0.3827440525431937,1.2007684707641602,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed2024_fold0/results.json
AS25_clean,baseline,as25_baseline,2024,0,noise_0_05,post,nll,4.59726095199585,1.2007684707641602,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed2024_fold0/results.json
AS25_clean,baseline,as25_baseline,2024,0,noise_0_05,post,brier,1.1825544243160973,1.2007684707641602,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed2024_fold0/results.json
AS25_clean,baseline,as25_baseline,2024,0,noise_0_10,pre,accuracy,0.031207133058984912,1.2007684707641602,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed2024_fold0/results.json
AS25_clean,baseline,as25_baseline,2024,0,noise_0_10,pre,ece,0.9685477299618296,1.2007684707641602,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed2024_fold0/results.json
AS25_clean,baseline,as25_baseline,2024,0,noise_0_10,pre,nll,26.66896629333496,1.2007684707641602,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed2024_fold0/results.json
AS25_clean,baseline,as25_baseline,2024,0,noise_0_10,pre,brier,1.9371837490309998,1.2007684707641602,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed2024_fold0/results.json
AS25_clean,baseline,as25_baseline,2024,0,noise_0_10,post,accuracy,0.031207133058984912,1.2007684707641602,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed2024_fold0/results.json
AS25_clean,baseline,as25_baseline,2024,0,noise_0_10,post,ece,0.968426060386319,1.2007684707641602,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed2024_fold0/results.json
AS25_clean,baseline,as25_baseline,2024,0,noise_0_10,post,nll,26.62799835205078,1.2007684707641602,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed2024_fold0/results.json
AS25_clean,baseline,as25_baseline,2024,0,noise_0_10,post,brier,1.9369673028535306,1.2007684707641602,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed2024_fold0/results.json
AS25_clean,baseline,as25_baseline,2024,1,clean,pre,accuracy,0.668724279835391,1.2670363187789917,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed2024_fold1/results.json
AS25_clean,baseline,as25_baseline,2024,1,clean,pre,ece,0.17642339957757902,1.2670363187789917,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed2024_fold1/results.json
AS25_clean,baseline,as25_baseline,2024,1,clean,pre,nll,1.4014737606048584,1.2670363187789917,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed2024_fold1/results.json
AS25_clean,baseline,as25_baseline,2024,1,clean,pre,brier,0.5077428573097971,1.2670363187789917,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed2024_fold1/results.json
AS25_clean,baseline,as25_baseline,2024,1,clean,post,accuracy,0.668724279835391,1.2670363187789917,outputs/public_calibration_rotation/as25_baseline/public_cv_parity_v1/seed2024_fold1/results.json
